regressor_type,emotion_dimension,feature_group_criteria,group_id,hyperparams_json,score
xgbooost regress,Arousal,video,8.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.9365622286115376
xgbooost regress,Dominance,video,8.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8813856519063314
xgbooost regress,Liking,video,8.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 2, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.009022859664191
xgbooost regress,Valence,video,9.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.9838658747900098
xgbooost regress,Arousal,video,9.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.231937400817871
xgbooost regress,Dominance,video,9.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 2, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.3904632066999163
xgbooost regress,Liking,video,9.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.218385382697696
xgbooost regress,Valence,video,10.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8718966571262903
xgbooost regress,Arousal,video,10.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 2, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.1856458523159934
xgbooost regress,Dominance,video,10.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.9234080543518068
xgbooost regress,Liking,video,10.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8586698684692382
xgbooost regress,Valence,video,11.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7660686113266717
xgbooost regress,Arousal,video,11.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8818125513167612
xgbooost regress,Dominance,video,11.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8519063941410612
xgbooost regress,Liking,video,11.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.124205144973028
xgbooost regress,Valence,video,12.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.29894679024106
xgbooost regress,Arousal,video,12.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.888358735584077
xgbooost regress,Dominance,video,12.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.118046326501029
xgbooost regress,Liking,video,12.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.2437839004879905
xgbooost regress,Valence,video,13.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.9105856515793573
xgbooost regress,Arousal,video,13.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8183187378474646
xgbooost regress,Dominance,video,13.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 4, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.191010408129011
xgbooost regress,Liking,video,13.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7027457099187941
xgbooost regress,Valence,video,14.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.8369723999386742
xgbooost regress,Arousal,video,14.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.205974367641267
xgbooost regress,Dominance,video,14.0,"""{\""colsample_bytree\"": 1, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 2, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.2864452808925084
xgbooost regress,Liking,video,14.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.2923872516268777
xgbooost regress,Valence,video,15.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.7135015816461476
xgbooost regress,Arousal,video,15.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-1.9864972729001724
xgbooost regress,Dominance,video,15.0,"""{\""colsample_bytree\"": 0.5, \""gamma\"": 7, \""max_depth\"": 3, \""min_child_weight\"": 0, \""reg_alpha\"": 40, \""reg_lambda\"": 0}""",-2.0886977795192174
